created_at,favorite_count,id,in_reply_to_status_id,in_reply_to_user_id,retweet_count,retweeted,text,truncated,user.id,user.screen_name
Thu Jun 14 13:07:21 +0000 2018,0,1007248123771719680,,,3,False,"RT @natashaswork: Statistics on health literacy delivered in @RuthCarlyle’s #hlg2018 session:
43% of adults do not understand textual healt…",False,863010384994852864,bookstitcher
Thu Jun 14 13:07:06 +0000 2018,8,1007248060601262080,,,4,False,Hanging around at #HLG2018 and showing off my poster @SouthTees @SouthTeesLRI https://t.co/99gNnBjB5Q,False,4338384203,steeslib
Thu Jun 14 13:06:46 +0000 2018,1,1007247978174865409,,,0,False,Verbatim search is useful #HLG2018 https://t.co/15VWAN9yIr,False,61754567,hammerslibrary
Thu Jun 14 13:06:11 +0000 2018,5,1007247831697063937,,,0,False,Including how to tap into research funding.....always good to know where the money might be. @Librarianpocket Victo… https://t.co/UwAlj9OPsZ,True,48991840,BristleBoy
Thu Jun 14 13:05:34 +0000 2018,1,1007247675945897984,,,0,False,#HLG2018 Google tip: use Verbatim (find in tools). Plus useful to restrict search to NHS sites,False,20428039,DebsL72
Thu Jun 14 13:05:31 +0000 2018,9,1007247665380450305,,,0,False,I did not know that you can use verbatim in Google to make it stick to the words you want to search. Great tip thanks Gill 😁 #HLG2018,False,432313593,TraceyPratchett
Thu Jun 14 13:05:24 +0000 2018,2,1007247633956696064,1007247024364883973,477672968,0,False,"#HLG2018 want to get started in doing research? @Librarianpocket says to start small, build your network eg with Tw… https://t.co/opeRI6x3Q2",True,477672968,yiwen_h
Thu Jun 14 13:04:37 +0000 2018,0,1007247438015619074,,,1,False,RT @scaredycait: Really interesting to see the focus on librarians as researchers at #HLG2018 - funding bids etc. Integrated/embedded libra…,False,376410212,CILIPHLG
Thu Jun 14 13:04:17 +0000 2018,6,1007247355274498048,,,0,False,Searching with Google - a reminder #HLG2018 https://t.co/0HTreqYtKS,False,61754567,hammerslibrary
Thu Jun 14 13:04:06 +0000 2018,0,1007247307815911424,,,1,False,RT @yiwen_h: #HLG2018 @Librarianpocket says good partnerships have arisen from her research! Professional profile has been raised. Some luc…,False,376410212,CILIPHLG
Thu Jun 14 13:03:24 +0000 2018,0,1007247130753421312,,,0,False,#HLG2018 List part 2 for innovations https://t.co/Mf6WC0v0Pm,False,20428039,DebsL72
Thu Jun 14 13:03:12 +0000 2018,0,1007247078916050945,,,0,False,Suggestions on alternatives sources (1) #HLG2018 https://t.co/IQcXLv6yFE,False,61754567,hammerslibrary
Thu Jun 14 13:02:59 +0000 2018,8,1007247024364883973,1007246739219320832,477672968,2,False,#HLG2018 @Librarianpocket will be presenting her research with her patient research partner at @EAHIL_2018,False,477672968,yiwen_h
Thu Jun 14 13:02:51 +0000 2018,0,1007246990902747136,,,0,False,Based on the tweets I'm seeing about #HLG2018 I'm gutted I didn't go - but these are my last days working with my c… https://t.co/d2637dSqW5,True,164625809,beccahowes87
Thu Jun 14 13:02:41 +0000 2018,0,1007246951555981313,,,1,False,"#HLG2018 Gill's go to list of ""alternative"" sources. Sign up for DigitalHealth intelligence https://t.co/hl2x3EgVmq",False,20428039,DebsL72
Thu Jun 14 13:01:51 +0000 2018,5,1007246739219320832,1007245199897133056,477672968,1,False,#HLG2018 @Librarianpocket says good partnerships have arisen from her research! Professional profile has been raise… https://t.co/81fM4dcgOI,True,477672968,yiwen_h
Thu Jun 14 13:01:30 +0000 2018,1,1007246652737015808,,,0,False,"'Alternative sources' are quality items, often found via Google rather than resource like HD AS #HLG2018",False,61754567,hammerslibrary
Thu Jun 14 13:00:49 +0000 2018,4,1007246479591989248,,,0,False,'Librarians are natural collaborators' says @Librarianpocket when talking about her research journey #HLG2018,False,2361332432,DeenaMaggs
Thu Jun 14 13:00:39 +0000 2018,6,1007246438726881281,,,1,False,Really interesting to see the focus on librarians as researchers at #HLG2018 - funding bids etc. Integrated/embedde… https://t.co/ULnv38ThVK,True,4835618158,scaredycait
Thu Jun 14 13:00:34 +0000 2018,0,1007246418388574209,,,0,False,"#HLG2018 Gill looked for practical examples of things working in the NHS to answer COPD query rather than ""literatu… https://t.co/yk7xwsPfXA",True,20428039,DebsL72
Thu Jun 14 12:59:24 +0000 2018,0,1007246124242042881,,,2,False,RT @TraceyPratchett: Gill Foster sharing the same underlying message as @NickPoole1 keynote speech. Things in NHS are changing and so are w…,False,376410212,CILIPHLG
Thu Jun 14 12:57:54 +0000 2018,3,1007245746389872640,,,3,False,"Statistics on health literacy delivered in @RuthCarlyle’s #hlg2018 session:
43% of adults do not understand textual… https://t.co/zakmD2mNl2",True,807943372216369152,natashaswork
Thu Jun 14 12:57:24 +0000 2018,5,1007245619705057280,,,0,False,How to get research underway? Lots of lovely practical advice from Victoria Treadway @Librarianpocket #HLG2018 https://t.co/RJZxS5PugI,False,48991840,BristleBoy
Thu Jun 14 12:56:51 +0000 2018,5,1007245481045643269,,596379851,0,False,@Librarianpocket reflects of the Library skills that have helped her in research #HLG2018 https://t.co/UYgUu8NXtT,False,169103934,Hollingtonn
Thu Jun 14 12:56:19 +0000 2018,1,1007245348828479489,,,0,False,#HLG2018 NHS evidence / evaluations not always published https://t.co/l0QN5z9vg9,False,20428039,DebsL72
Thu Jun 14 12:56:01 +0000 2018,8,1007245275012980736,,,2,False,Gill Foster sharing the same underlying message as @NickPoole1 keynote speech. Things in NHS are changing and so ar… https://t.co/pijOlC2ZVI,True,432313593,TraceyPratchett
Thu Jun 14 12:55:53 +0000 2018,0,1007245238572896256,,,1,False,RT @KSRInfoTeam: @Librarianpocket  success due thanks to supportive research network. #Teamworkmakesthedreamwork #HLG2018 https://t.co/O4qF…,False,376410212,CILIPHLG
Thu Jun 14 12:55:44 +0000 2018,0,1007245199897133056,1007244996150464512,477672968,0,False,#HLG2018 try the @OfficialNIHR Research Design Service for help with setting up your research project,False,477672968,yiwen_h
Thu Jun 14 12:55:10 +0000 2018,3,1007245059446788096,,596379851,1,False,@Librarianpocket  success due thanks to supportive research network. #Teamworkmakesthedreamwork #HLG2018 https://t.co/O4qFWy3K5M,False,2325108458,KSRInfoTeam
Thu Jun 14 12:54:55 +0000 2018,1,1007244996150464512,1007244462697996290,477672968,0,False,#HLG2018 @Librarianpocket on the value of organisational champions to give you an 'in' when doing research. Also im… https://t.co/t8mTsemdQ6,True,477672968,yiwen_h
Thu Jun 14 12:54:00 +0000 2018,0,1007244767141486593,,,2,False,"RT @bookstitcher: Looking to do more with Health Literacy? There's a toolkit for that!
https://t.co/Yez1H1Z3Zn  #HLG2018",False,169103934,Hollingtonn
Thu Jun 14 12:53:48 +0000 2018,0,1007244713420820485,,,1,False,RT @hammerslibrary: What are 'alternative' sources? #HLG2018 https://t.co/wGY4vxmnQ3,False,20428039,DebsL72
Thu Jun 14 12:53:47 +0000 2018,0,1007244710681939968,,,1,False,"RT @TraceyPratchett: Gill Foster talking about using alternative sources, not clinical evidence, useful for transformation e.g. case studie…",False,707500560891715584,KatieeLib
Thu Jun 14 12:53:44 +0000 2018,3,1007244698732425217,,,0,False,Much more recognition that low health literacy is a problem than there is evidence on how best to solve it - so far #HLG2018,False,27624938,archelina
Thu Jun 14 12:53:32 +0000 2018,0,1007244648325242882,1007242614565941248,734729479382269952,0,False,"@bhl_nhs Yes! Our sector has some very specific differences from others, from networking with clinicians to literature searching #hlg2018",False,169103934,Hollingtonn
Thu Jun 14 12:53:19 +0000 2018,2,1007244592402583552,,,0,False,There are opportunities for impact assessments to be done around the importance of health literacy. Perhaps room fo… https://t.co/6kwaD8u2LY,True,17808961,cathrynlol
Thu Jun 14 12:53:02 +0000 2018,0,1007244523410423808,,,1,False,"RT @eliharriss: Good session, helpful as I missed this training last year. #hlg2018 https://t.co/xiStTjnAKb",False,376410212,CILIPHLG
Thu Jun 14 12:52:48 +0000 2018,1,1007244462697996290,1007243295603482625,477672968,0,False,"#HLG2018 @Librarianpocket highlighting low points e.g. Unsuccessful funding bids, losing momentum due to life/caree… https://t.co/U1YxQp5Ct4",True,477672968,yiwen_h
Thu Jun 14 12:52:47 +0000 2018,0,1007244461351604227,,,2,False,"RT @helse28: Gillian Foster, Clinical Information Specialist, shares her top tips for creating evidence summaries. #HLG2018 https://t.co/QC…",False,4835618158,scaredycait
Thu Jun 14 12:52:41 +0000 2018,5,1007244434516467712,,,0,False,"Useful #healthliteracy toolkit from @RuthCarlyle - resources, businesses cases and more support to work with collea… https://t.co/7MB318rbnW",True,707500560891715584,KatieeLib
Thu Jun 14 12:52:23 +0000 2018,0,1007244359052484609,,,32,False,RT @MariaJGrant: A shortened account of @drmarkmurphy #HLG2018 Keynote is published as an editorial in the June 2018 issue of @HILJnl https…,False,20428039,DebsL72
Thu Jun 14 12:52:23 +0000 2018,0,1007244357886504960,,,1,False,What are 'alternative' sources? #HLG2018 https://t.co/wGY4vxmnQ3,False,61754567,hammerslibrary
Thu Jun 14 12:52:19 +0000 2018,0,1007244342464008193,,,3,False,RT @NickPoole1: .@RuthCarlyle shares the link to the @NHS_HealthEdEng #Health #Literacy Toolkit - useful for #librarians and #infopros enga…,False,17808961,cathrynlol
Thu Jun 14 12:52:19 +0000 2018,0,1007244340673110017,,,1,False,RT @Lynnebrarian: What is my future? Where am I going? What will I have for dinner tonight? #futureplans at the Clinical Librarianship work…,False,875726857970339840,bartsNHSlibrary
Thu Jun 14 12:52:17 +0000 2018,0,1007244335111434242,,,0,False,#HLG2018 Sources related to service improvement - not usually evidence based sources. More practical case studies. NHS endorsed.,False,20428039,DebsL72
Thu Jun 14 12:52:15 +0000 2018,0,1007244323640037376,,,0,False,Unsuccessful funding bids were one of the major downers #HLG2018 https://t.co/xUGyx4XES2,False,2325108458,KSRInfoTeam
Thu Jun 14 12:52:10 +0000 2018,2,1007244304350367744,,,1,False,"Good session, helpful as I missed this training last year. #hlg2018 https://t.co/xiStTjnAKb",False,3068181766,eliharriss
Thu Jun 14 12:51:50 +0000 2018,4,1007244219390615552,,,1,False,"Gill Foster talking about using alternative sources, not clinical evidence, useful for transformation e.g. case stu… https://t.co/imNRqXULp2",True,432313593,TraceyPratchett
Thu Jun 14 12:51:41 +0000 2018,2,1007244184682680320,,,0,False,Services involved in service transformation need to be bigger and bolder #HLG2018 Gill Foster,False,95464492,HeatherBake
Thu Jun 14 12:51:25 +0000 2018,2,1007244115011162112,,,0,False,Evolving nature of research and the research question  #HLG2018 https://t.co/v92snXmTMn,False,2325108458,KSRInfoTeam
Thu Jun 14 12:51:10 +0000 2018,0,1007244054592131072,,,2,False,"RT @helse28: Gillian Foster, Clinical Information Specialist, shares her top tips for creating evidence summaries. #HLG2018 https://t.co/QC…",False,376410212,CILIPHLG
Thu Jun 14 12:50:59 +0000 2018,0,1007244005439045632,,,3,False,RT @NickPoole1: .@RuthCarlyle shares the link to the @NHS_HealthEdEng #Health #Literacy Toolkit - useful for #librarians and #infopros enga…,False,376410212,CILIPHLG
Thu Jun 14 12:50:47 +0000 2018,0,1007243955442999296,,,1,False,RT @archelina: Great session on health literacy from @RuthCarlyle and pointing to HEE health literacy toolkit #HLG2018,False,376410212,CILIPHLG
Thu Jun 14 12:50:38 +0000 2018,1,1007243919791480833,,,0,False,Victoria Treadway is telling us about her experience of the ups amd downs of the research rollercoaster #HLG2018,False,2325108458,KSRInfoTeam
Thu Jun 14 12:50:34 +0000 2018,2,1007243900166295552,,637008966,0,False,@NHS_HealthEdEng Health Literacy Toolkit available online and full of useful stuff! https://t.co/ZIGWemD6Ri @RuthCarlyle #HLG2018,False,1566656365,EmilyHHurt
Thu Jun 14 12:50:25 +0000 2018,1,1007243861842948097,,,1,False,Great session on health literacy from @RuthCarlyle and pointing to HEE health literacy toolkit #HLG2018,False,27624938,archelina
Thu Jun 14 12:50:15 +0000 2018,10,1007243821007233024,,,3,False,.@RuthCarlyle shares the link to the @NHS_HealthEdEng #Health #Literacy Toolkit - useful for #librarians and… https://t.co/Aaky2h60DZ,True,20825151,NickPoole1
Thu Jun 14 12:50:11 +0000 2018,0,1007243807090466820,,,1,False,RT @NickPoole1: Great to see this discussion happening in parallel with #HLG2018 - there's real value in improving the dialogue between inf…,False,77353283,SyneDrum
Thu Jun 14 12:49:51 +0000 2018,0,1007243721597956096,,,3,False,RT @DawsonBooks: We’re all ready for the CILIP Health Libraries Conference #HLG2018 pop along and say hi 👋 https://t.co/4HnnBndIrd,False,21023876,SM_Barber
Thu Jun 14 12:49:44 +0000 2018,4,1007243691478700032,,,2,False,"Looking to do more with Health Literacy? There's a toolkit for that!
https://t.co/Yez1H1Z3Zn  #HLG2018",False,863010384994852864,bookstitcher
Thu Jun 14 12:49:37 +0000 2018,0,1007243663955677185,,,3,False,RT @TraceyPratchett: Great examples of summaries from Rachel Steele and Gill Foster. Different approaches for different users and in diff o…,False,786997274639499264,laurarusselll
Thu Jun 14 12:49:28 +0000 2018,5,1007243626248851457,,,2,False,"Gillian Foster, Clinical Information Specialist, shares her top tips for creating evidence summaries. #HLG2018 https://t.co/QCUPGupy2r",False,910098351462461440,helse28
Thu Jun 14 12:49:10 +0000 2018,0,1007243547920257024,,,0,False,#HLG2018 Gill Foster now going to talk about searching alternative sources of evidence.,False,20428039,DebsL72
Thu Jun 14 12:48:10 +0000 2018,3,1007243295603482625,,,0,False,#HLG2018 @Librarianpocket on doing research in the workplace. Her first research project was on the value of embedd… https://t.co/A6hlcYS3MA,True,477672968,yiwen_h
Thu Jun 14 12:48:00 +0000 2018,2,1007243254138654720,,,0,False,Important to ensure that images support textual information. Images can be misinterpreted in a wide variety of ways #HLG2018,False,17808961,cathrynlol
Thu Jun 14 12:47:27 +0000 2018,0,1007243116397711360,1007241046928084992,910098351462461440,0,False,"@helse28 YES! THIS! I need to be more ""Gillian Foster"" #HLG2018",False,1076454914,QEHKLlib
Thu Jun 14 12:47:03 +0000 2018,0,1007243017647022081,,,3,False,RT @TraceyPratchett: Great examples of summaries from Rachel Steele and Gill Foster. Different approaches for different users and in diff o…,False,20428039,DebsL72
Thu Jun 14 12:46:55 +0000 2018,0,1007242982578442240,,,1,False,RT @CILIPHLG: Gillian Foster and Rachel Steel talking about synthesising and summarising evidence #HLG2018 https://t.co/kag6NfKm7h,False,20428039,DebsL72
Thu Jun 14 12:46:54 +0000 2018,0,1007242977419452417,,,3,False,RT @TraceyPratchett: Great examples of summaries from Rachel Steele and Gill Foster. Different approaches for different users and in diff o…,False,376410212,CILIPHLG
Thu Jun 14 12:46:49 +0000 2018,0,1007242958071128064,,,4,False,RT @Librarianpocket: Really excitedly hear about the launch of the Research in Workplace Award @CILIPHLG. A great way to encourage novice r…,False,432313593,TraceyPratchett
Thu Jun 14 12:46:38 +0000 2018,2,1007242912416059393,,,0,False,#HLG2018 tips for producing summaries. Add value. Good to add contacts https://t.co/l11IC5Xg15,False,20428039,DebsL72
Thu Jun 14 12:46:33 +0000 2018,0,1007242890903478272,,,1,False,"RT @yiwen_h: #HLG2018 @ChristieLibrary work with medics on a current awareness blog, very time consuming but impressive impact on patient c…",False,376410212,CILIPHLG
Thu Jun 14 12:46:26 +0000 2018,0,1007242861887262721,,,1,False,Gillian Foster and Rachel Steel talking about synthesising and summarising evidence #HLG2018 https://t.co/kag6NfKm7h,False,376410212,CILIPHLG
Thu Jun 14 12:46:11 +0000 2018,5,1007242798783922176,,,3,False,Great examples of summaries from Rachel Steele and Gill Foster. Different approaches for different users and in dif… https://t.co/Y6CarZVOoy,True,432313593,TraceyPratchett
Thu Jun 14 12:46:10 +0000 2018,2,1007242792463192065,,,0,False,Such a useful exercise at #HLG2018  to think about health literacy aligned with Crystal Mark Plain English Campaign… https://t.co/Qg3OJ9NFip,True,46738221,trixylibrarian
Thu Jun 14 12:46:08 +0000 2018,0,1007242786616365056,,,2,False,"RT @TraceyPratchett: After you've completed a search, how do you focus? Need to go back to the reference interview, don't be afraid to ask…",False,376410212,CILIPHLG
Thu Jun 14 12:46:01 +0000 2018,0,1007242758581637120,,,2,False,RT @LibrariandyW: Useful @WHO definition of #healthliteracy from @RuthCarlyle at #HLG2018 https://t.co/oRnyszGhJf,False,122690871,JenBeardsmore
Thu Jun 14 12:44:29 +0000 2018,0,1007242371757731841,,,4,False,"RT @FocusGames: Thanks to everyone at #HLG2018 who attended our session with @kayebags from @NewcombLibrary, we hope you enjoyed learning a…",False,376410212,CILIPHLG
Thu Jun 14 12:44:27 +0000 2018,1,1007242363469815808,1007239718948438019,477672968,1,False,"#HLG2018 @ChristieLibrary work with medics on a current awareness blog, very time consuming but impressive impact o… https://t.co/UFnZ7kThLi",True,477672968,yiwen_h
Thu Jun 14 12:43:24 +0000 2018,0,1007242097395716096,,,13,False,"RT @ilk21: #hlg2018 @DrMarkMurphy ""doing nothing"" is a highly complex treatment choice , equal with the complexity of any ""doing something""…",False,2320992373,RCSILibrary
Thu Jun 14 12:43:10 +0000 2018,6,1007242037442285568,,,5,False,#hlg2018 is the # to follow today for the @CILIPinfo Health Libraries Group conf today &amp; tomorrow. Great reaction t… https://t.co/b0tOVBteu2,True,2320992373,RCSILibrary
Thu Jun 14 12:42:51 +0000 2018,0,1007241957914169344,,,2,False,"RT @TraceyPratchett: After you've completed a search, how do you focus? Need to go back to the reference interview, don't be afraid to ask…",False,95464492,HeatherBake
Thu Jun 14 12:42:30 +0000 2018,0,1007241871024951296,,,1,False,RT @DebsL72: #HLG2018 How you decide whether to summarize? Need to be pushier to find out what the enquirer really wants - purpose of the e…,False,95464492,HeatherBake
Thu Jun 14 12:42:28 +0000 2018,0,1007241862502141952,,,1,False,RT @hammerslibrary: How summary is designed depends on who it is for and what they need it for #HLG2018,False,20428039,DebsL72
Thu Jun 14 12:42:24 +0000 2018,5,1007241844420501505,,,2,False,"After you've completed a search, how do you focus? Need to go back to the reference interview, don't be afraid to a… https://t.co/rDHdAJk32G",True,432313593,TraceyPratchett
Thu Jun 14 12:41:41 +0000 2018,0,1007241664086380544,,,1,False,How summary is designed depends on who it is for and what they need it for #HLG2018,False,61754567,hammerslibrary
Thu Jun 14 12:41:34 +0000 2018,0,1007241638308171776,,,3,False,RT @samanthaclare: Currently doing our #NHSLKSstats presentation at #HLG2018 The room is full! https://t.co/kaRrBxqZky,False,591150643,DraycottPaul
Thu Jun 14 12:41:22 +0000 2018,0,1007241587896782849,,,32,False,RT @MariaJGrant: A shortened account of @drmarkmurphy #HLG2018 Keynote is published as an editorial in the June 2018 issue of @HILJnl https…,False,2802647151,KieranWalshMPSI
Thu Jun 14 12:41:16 +0000 2018,0,1007241560151543809,,,2,False,RT @MariaJGrant: @NickPoole1 @CILIPinfo wishes to open up a conversation about a Skills Academy for Information Professionals working in he…,False,910098351462461440,helse28
Thu Jun 14 12:39:27 +0000 2018,0,1007241105962913792,,,6,False,RT @samanthaclare: cracking keynote at #hlg2018 from @DrMarkMurphy looking at EBM and how the benefits of medicine are often over-emphasise…,False,591150643,DraycottPaul
Thu Jun 14 12:39:13 +0000 2018,4,1007241046928084992,,,1,False,"Gillian Foster from NHS digital, said,""to get people the answers they need you need to be pushy"". This image shows… https://t.co/v6BYuEwEJE",True,910098351462461440,helse28
Thu Jun 14 12:38:45 +0000 2018,0,1007240927050649600,,,1,False,RT @hflicence: Talk from librarians at Christie hospital shows power of social media - one library big post led to lot of work supporting s…,False,376410212,CILIPHLG
Thu Jun 14 12:38:41 +0000 2018,0,1007240911271743491,,,0,False,What you need to do when initially designing a search - leads to how your summary is put together... #HLG2018 https://t.co/zjKlngmQEo,False,61754567,hammerslibrary
Thu Jun 14 12:38:29 +0000 2018,0,1007240858763186176,,,1,False,RT @ragledhill: Really interesting examples of synthesising &amp; summarising from Rachel Steele - wondering if any other libraries provide a s…,False,376410212,CILIPHLG
Thu Jun 14 12:38:11 +0000 2018,1,1007240785258008576,,,1,False,#HLG2018 How you decide whether to summarize? Need to be pushier to find out what the enquirer really wants - purpo… https://t.co/2kcYs8gyCN,True,20428039,DebsL72
Thu Jun 14 12:37:58 +0000 2018,0,1007240729285054464,,,2,False,"RT @MAGDigiRes: MA Healthcare now has resources for community and social workers, Inform Adults and Inform Children. Come to our stand at #…",False,376410212,CILIPHLG
Thu Jun 14 12:37:44 +0000 2018,0,1007240670577414146,,,3,False,RT @helse28: Feedback from a consultant psychiatrist on the value of Clinical Librarians being embedded into clinical teams #HLG2018 @lawil…,False,477672968,yiwen_h
Thu Jun 14 12:37:18 +0000 2018,2,1007240564541140992,,,2,False,"MA Healthcare now has resources for community and social workers, Inform Adults and Inform Children. Come to our st… https://t.co/E7nW2qVWzw",True,983704635318947840,MAGDigiRes
Thu Jun 14 12:37:02 +0000 2018,0,1007240494320058369,,,13,False,"RT @ilk21: #hlg2018 @DrMarkMurphy ""doing nothing"" is a highly complex treatment choice , equal with the complexity of any ""doing something""…",False,820999345000615936,aislingjennings
Thu Jun 14 12:36:34 +0000 2018,0,1007240376917417984,,,2,False,RT @EmilyHHurt: Adequate levels of health literacy are not a 'nice to have' they're a key life skill. @RuthCarlyle #hlg2018,False,863010384994852864,bookstitcher
Thu Jun 14 12:35:59 +0000 2018,0,1007240233157562370,,,8,False,"RT @Hollingtonn: @NickPoole1 launches the Health Hub, a one stop shop for all things health librarian at #HLG2018 https://t.co/3qFhdDObSS",False,2320992373,RCSILibrary
Thu Jun 14 12:35:54 +0000 2018,3,1007240211288477698,,,0,False,"When summarising evidence, 80% of the included evidence are classified as must know, 15% should know, 5% could know… https://t.co/d1yh4AVp8J",True,910098351462461440,helse28
Thu Jun 14 12:35:37 +0000 2018,5,1007240137602936837,,20825151,2,False,@NickPoole1 @CILIPinfo wishes to open up a conversation about a Skills Academy for Information Professionals workin… https://t.co/7gXTU3rWhq,True,52868515,MariaJGrant
Thu Jun 14 12:35:35 +0000 2018,0,1007240132192231425,,,12,False,RT @SKPooleNHS: New CILIP/HLG health hub launched. Check out https://t.co/3A7rfldd2v #HLG2018 #AMillionDecisions https://t.co/f1N5xwRc32,False,809155224,AJMonmouthshire
Thu Jun 14 12:35:22 +0000 2018,0,1007240076416487425,,,4,False,RT @HHLibService: Two of our staff are at the #HLG2018 conference! https://t.co/g15nDLJ03k,False,591150643,DraycottPaul
Thu Jun 14 12:35:16 +0000 2018,2,1007240052215296000,,,1,False,Really interesting examples of synthesising &amp; summarising from Rachel Steele - wondering if any other libraries pro… https://t.co/LqbtaXGAQA,True,916638050,ragledhill
Thu Jun 14 12:34:43 +0000 2018,0,1007239911932682240,,,0,False,#HLG2018 Now Gill Foster from NHS Digital with more examples. Questions around service transformation &amp; technology:… https://t.co/S0xKgNAlxl,True,20428039,DebsL72
Thu Jun 14 12:34:14 +0000 2018,2,1007239792260730881,,,1,False,Talk from librarians at Christie hospital shows power of social media - one library big post led to lot of work sup… https://t.co/L58M9hJkIh,True,849363773668417536,hflicence
Thu Jun 14 12:34:13 +0000 2018,4,1007239786254528513,,,0,False,"In a society where we’re increasingly asked to manage our own health, #healthliteracy #infolit not just ‘nice to ha… https://t.co/yKVna1dVnW",True,707500560891715584,KatieeLib
Thu Jun 14 12:34:13 +0000 2018,1,1007239785105281024,,3350755247,0,False,@ChristieLibrary showing that one blog post can grow a fruitful relationship with non-library colleagues. Great exa… https://t.co/L1g8R5PPQu,True,169103934,Hollingtonn
Thu Jun 14 12:33:57 +0000 2018,4,1007239718948438019,1007239199366549504,477672968,0,False,#HLG2018 @ingridboring your hard work on the blog posts is being highlighted. Well done!,False,477672968,yiwen_h
Thu Jun 14 12:33:45 +0000 2018,0,1007239668549681152,,,6,False,RT @samanthaclare: cracking keynote at #hlg2018 from @DrMarkMurphy looking at EBM and how the benefits of medicine are often over-emphasise…,False,2320992373,RCSILibrary
Thu Jun 14 12:33:34 +0000 2018,2,1007239621632253953,1007239018592047105,863010384994852864,0,False,Offer information to people in a form that they can understand; this may include signposting to easy-read resources… https://t.co/rwUD8BpYml,True,863010384994852864,bookstitcher
Thu Jun 14 12:33:23 +0000 2018,1,1007239576438673408,,,0,False,"#HLG2018 Must admit despite last year's training I haven't actually ventured into summarising, but now thinking I s… https://t.co/g9DwfQRnNK",True,20428039,DebsL72
Thu Jun 14 12:32:19 +0000 2018,0,1007239308032598016,,,2,False,RT @EmilyHHurt: Adequate levels of health literacy are not a 'nice to have' they're a key life skill. @RuthCarlyle #hlg2018,False,17808961,cathrynlol
Thu Jun 14 12:32:18 +0000 2018,1,1007239306463924224,,,0,False,#HLG2018 Rachel showing some actual examples of summaries - very useful to see,False,20428039,DebsL72
Thu Jun 14 12:32:15 +0000 2018,0,1007239292123574273,,,1,False,"RT @bookstitcher: When dealing with unfamiliar information, (emotional) pressure + time restraints/limitations are a dangerous combination…",False,17808961,cathrynlol
Thu Jun 14 12:31:56 +0000 2018,0,1007239213257981957,,,0,False,The BMI scale is an example of misunderstanding important health information. 78% cannot interpret the graphic depi… https://t.co/J5HHktGDYF,True,17808961,cathrynlol
Thu Jun 14 12:31:53 +0000 2018,0,1007239199366549504,1007237490862944256,477672968,0,False,"#HLG2018 2c: the blog posts help to promote bookings for the training days, so there is concrete financial benefit.… https://t.co/RJPzQMrX92",True,477672968,yiwen_h
Thu Jun 14 12:31:10 +0000 2018,10,1007239020731125761,,,3,False,Feedback from a consultant psychiatrist on the value of Clinical Librarians being embedded into clinical teams… https://t.co/FY7jc6DIJL,True,910098351462461440,helse28
Thu Jun 14 12:31:10 +0000 2018,1,1007239018592047105,1007237148230193152,863010384994852864,1,False,"When dealing with unfamiliar information, (emotional) pressure + time restraints/limitations are a dangerous combin… https://t.co/lXrXxkZ1vn",True,863010384994852864,bookstitcher
Thu Jun 14 12:30:58 +0000 2018,5,1007238968675618816,,,2,False,Adequate levels of health literacy are not a 'nice to have' they're a key life skill. @RuthCarlyle #hlg2018,False,1566656365,EmilyHHurt
Thu Jun 14 12:30:29 +0000 2018,2,1007238846445228032,,,0,False,Level of evidence vs salience of evidence when developing evidence summaries with Rachel Steele #hlg2018 https://t.co/Vy4btgR2y7,False,958272069120221184,nailadracup
Thu Jun 14 12:29:16 +0000 2018,3,1007238542316261378,,,0,False,"#hlg2018 KM topic - how to develop an agile knowledge workforce, fit for the future. including, but not limited to… https://t.co/ZiUeq5KYdZ",True,14386229,ilk21
Thu Jun 14 12:28:46 +0000 2018,2,1007238416692588544,,,0,False,Nice freebies @BMALibrary #HLG2018 https://t.co/Hlg327RdkR,False,376410212,CILIPHLG
Thu Jun 14 12:28:43 +0000 2018,3,1007238401135915008,,,1,False,"Rachel Steele, Clinical Librarian, speaks of the important role Clinical Librarians play in disseminating evidence… https://t.co/ul61Sq8MWs",True,910098351462461440,helse28
Thu Jun 14 12:28:15 +0000 2018,0,1007238284202954752,,,1,False,RT @DebsL72: #HLG2018 Don't always need evidence from the top of the hierarchy - sometimes evidence lower down (e.g case studies) may be mo…,False,61754567,hammerslibrary
Thu Jun 14 12:28:12 +0000 2018,0,1007238274870665216,,,0,False,#HLG2018 level versus salience of evidence. Real examples https://t.co/WdUbIFl7CI,False,20428039,DebsL72
Thu Jun 14 12:28:11 +0000 2018,0,1007238266834292736,,,0,False,Level v salience of evidence #HLG2018 https://t.co/rQ6T3GK1rm,False,61754567,hammerslibrary
Thu Jun 14 12:28:06 +0000 2018,0,1007238247783727106,,,1,False,RT @ilk21: #hlg2018 lovely lunchtime conversation with my new twitter friend @DrMarkMurphy and Kate Kelly of @RCSILibrary,False,2320992373,RCSILibrary
Thu Jun 14 12:28:01 +0000 2018,1,1007238225394532352,,,0,False,Making a point about coming to a task from a completely unfamiliar place. We attempted to write a dictate paragraph… https://t.co/UNLjcDCX6N,True,17808961,cathrynlol
Thu Jun 14 12:27:09 +0000 2018,1,1007238007240437760,,,1,False,#HLG2018 Don't always need evidence from the top of the hierarchy - sometimes evidence lower down (e.g case studies) may be more appropriate,False,20428039,DebsL72
